[2017-08-07 16:48:38.665] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:38.665] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:38.905] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:38.906] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:48:39.110] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:39.110] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:49:53.528] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:53.538] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:49:53.774] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:53.774] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:49:54.009] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:54.009] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:49:54.248] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:54.249] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:49:54.485] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:54.486] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:49:54.788] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:54.788] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:49:55.022] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:55.023] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:49:55.257] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:55.258] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:49:55.489] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:49:55.490] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:49:55.693] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:49:55.693] [INFO] system - { lastPrice: 29, secLastPrice: null }
